"SampleID","SpotID","Pb207.Pb206","Pb207.Pb206_1s","Pb207.U235","Pb207.U235_1s","U238.Pb206","U238.Pb206_1s","Age206.238_Ma","Age206.238_Ma_1s","Age207.206_Ma","Age207.206_Ma_1s","Disc_per"
"GSWA_199424.1",37.1,0.06012718,0.001907857,NA,NA,10.18984518,0.164113528,603.4812756,9.423342343,608.1544683,68.60510936,0.768422001
"GSWA_199424.1",69.1,0.060197294,0.002357044,NA,NA,11.07743206,0.160642988,557.1552051,7.849572731,610.6737199,84.62312541,8.763847716
"GSWA_199424.1",35.1,0.060940832,0.001366458,NA,NA,10.67472716,0.139935143,577.2598462,7.330360784,637.1463326,48.24688888,9.399173042
"GSWA_199424.1",22.1,0.061008876,0.000656414,NA,NA,10.72701083,0.470255126,574.5680049,25.15398623,639.5470054,23.14158348,10.16016022
"GSWA_199424.1",13.1,0.061659267,0.001135085,NA,NA,10.41312903,0.118564422,591.1164889,6.501908396,662.3118495,39.44572118,10.7495224
"GSWA_199424.1",3.1,0.061739028,0.001822859,NA,NA,10.11960192,0.164662702,607.4788879,9.582145838,665.081218,63.23602217,8.660946736
"GSWA_199424.1",68.1,0.061828252,0.001572258,NA,NA,10.6456859,0.143499786,578.765977,7.559098846,668.1734451,54.43600535,13.38087719
"GSWA_199424.1",45.1,0.062016775,0.001250827,NA,NA,7.984156245,0.124115099,760.6994371,11.32033627,674.6871788,43.12915869,-12.74846493
"GSWA_199424.1",44.1,0.062461238,0.002622856,NA,NA,11.33608462,0.204497927,544.9650882,9.592891359,689.9387013,89.56886762,21.01253529
"GSWA_199424.1",7.1,0.064559784,0.002506423,NA,NA,10.27208201,0.238874213,598.8674896,13.60145229,760.0224616,81.87054412,21.2039749
"GSWA_199424.1",51.1,0.064569631,0.001290061,NA,NA,8.413294512,0.116190185,723.9959074,9.58289244,760.3440849,42.13033297,4.7804906
"GSWA_199424.1",15.1,0.06552019,0.000810773,NA,NA,8.031434025,0.707112945,756.4742377,68.54439444,791.0845271,25.96497407,4.375043139
"GSWA_199424.1",9.1,0.065527958,0.006354756,NA,NA,5.412362193,0.150298772,1092.938519,28.65062252,791.3332689,203.4786669,-38.1135562
"GSWA_199424.1",59.2,0.067457379,0.006311977,NA,NA,9.340388356,0.239958976,655.6621804,16.41736055,851.9271587,194.4433475,23.03776518
"GSWA_199424.1",2.1,0.06749138,0.001208458,NA,NA,7.102377212,0.093802039,849.1729572,10.63971123,852.9742271,37.20217918,0.445648866
"GSWA_199424.1",34.1,0.067822568,0.001510424,NA,NA,7.065068902,0.110275849,853.3729973,12.66134247,863.1367026,46.19696447,1.131188755
"GSWA_199424.1",18.1,0.067828343,0.004719112,NA,NA,10.01451242,0.213260451,613.5595888,12.72193255,863.3133272,144.3197395,28.92967484
"GSWA_199424.1",37.2,0.070094525,0.002310379,NA,NA,8.063560263,0.12642205,753.6298399,11.3187101,931.1233887,67.65067651,19.06230162
"GSWA_199424.1",32.1,0.070342278,0.000948868,NA,NA,6.746262565,0.09499235,891.0351001,11.87435377,938.3610392,27.65511652,5.043468036
"GSWA_199424.1",54.1,0.070401884,0.004592202,NA,NA,11.00547977,0.227439261,560.6438895,11.32095091,940.0973005,133.6922091,40.3632061
"GSWA_199424.1",33.1,0.070688799,0.001049976,NA,NA,6.196358507,0.316473421,964.4696422,48.03466506,948.4278955,30.40457301,-1.691403937
"GSWA_199424.1",72.1,0.070689776,0.000926403,NA,NA,6.502183705,0.080936823,922.1986381,10.82163091,948.4561698,26.82573221,2.768449675
"GSWA_199424.1",17.1,0.071393865,0.001337135,NA,NA,6.750007255,0.090166376,890.5734072,11.25169085,968.7118663,38.21801093,8.066222965
"GSWA_199424.1",52.1,0.071474713,0.00793526,NA,NA,5.48581457,0.107268483,1079.463831,19.79219912,971.0209636,226.4688888,-11.16792241
"GSWA_199424.1",66.1,0.072171038,0.002828365,NA,NA,5.208630448,0.098769452,1132.141051,20.03829609,990.7676862,79.70012185,-14.26907303
"GSWA_199424.1",1.1,0.073407071,0.0013727,NA,NA,5.697633994,0.076400024,1042.406633,13.06827746,1025.212268,37.83106924,-1.677151649
"GSWA_199424.1",48.1,0.074832513,0.001077143,NA,NA,9.323574492,0.121336051,656.7863415,8.228246325,1064.006538,28.950393,38.27233968
"GSWA_199424.1",61.1,0.074988842,0.000858727,NA,NA,6.237874331,0.091560897,958.5050143,13.25427443,1068.202486,23.01743798,10.26935182
"GSWA_199424.1",38.1,0.076123374,0.001089764,NA,NA,5.502350087,0.07729006,1076.476222,14.10884985,1098.31702,28.64579076,1.988569589
"GSWA_199424.1",55.1,0.076845066,0.002021896,NA,NA,5.224607123,0.079603298,1128.965185,16.00340632,1117.171807,52.50184893,-1.055645822
"GSWA_199424.1",46.1,0.077256951,0.001305405,NA,NA,5.352575916,0.356799906,1104.157693,72.07093325,1127.830098,33.66319843,2.098933681
"GSWA_199424.1",28.1,0.078670891,0.000725915,NA,NA,5.036992025,0.058797601,1167.42495,12.59971909,1163.86682,18.28606136,-0.305716222
"GSWA_199424.1",26.1,0.07912104,0.000865551,NA,NA,5.116703928,0.063835955,1150.768154,13.30086969,1175.164591,21.64377027,2.076001673
"GSWA_199424.1",62.1,0.079453371,0.001085344,NA,NA,4.872017043,0.063331018,1203.482129,14.44223382,1183.452386,26.99375518,-1.692484014
"GSWA_199424.1",55.2,0.079610351,0.0006433,NA,NA,5.146753246,0.059399384,1144.612002,12.23348714,1187.351689,15.9590145,3.59958111
"GSWA_199424.1",58.1,0.080666673,0.000631316,NA,NA,4.925415336,0.057733481,1191.569252,12.8905271,1213.335618,15.39855904,1.793927881
"GSWA_199424.1",71.1,0.081346784,0.000508671,NA,NA,4.860986211,0.053572662,1205.972883,12.24522317,1229.835185,12.27417436,1.940284581
"GSWA_199424.1",11.1,0.081627806,0.001537014,NA,NA,4.976721213,0.072117891,1180.343866,15.84019963,1236.601236,36.92436876,4.549354184
