"SampleID","SpotID","Crystallization_Age_Ma","Hf176_Hf177","Hf176_Hf177_1s","Lu176_Hf177","Yb176_Hf177","Hf176_Hf177_initial","eHf","eHf_1s"
"MB07-2","MB07-2 44",571,0.282315,1.65e-05,0.000349,0.009479,0.282311,-3.7,NA
"MB07-2","MB07-2 45",1038,0.282104,1.6e-05,0.001183,0.031561,0.28208,-1.5,NA
"MB07-2","MB07-2 46",561,0.281657,1.6e-05,0.000304,0.008351,0.281654,-27.2,NA
"MB07-2","MB07-2 47",504,0.281701,1.45e-05,0.001643,0.041368,0.281685,-27.4,NA
"MB07-2","MB07-2 48",1117,0.282102,1.55e-05,0.000948,0.024266,0.282082,0.3,NA
"MB07-2","MB07-2 49",1556,0.281908,1.75e-05,0.001344,0.030343,0.281869,2.7,NA
"MB07-2","MB07-2 50",541,0.281373,1.4e-05,6e-06,0.000314,0.281373,-37.6,NA
"MB07-2","MB07-2 51",618,0.281858,1.45e-05,0.000154,0.004118,0.281856,-18.8,NA
"MB07-2","MB07-2 52",613,0.282406,1.2e-05,0.000275,0.007734,0.282402,0.4,NA
"MB07-2","MB07-2 53",608,0.281908,1.6e-05,0.000648,0.018118,0.2819,-17.4,NA
"MB07-2","MB07-2 55",1784,0.281886,1.5e-05,0.001005,0.027152,0.281852,7.2,NA
"MB07-2","MB07-2 56",603,0.281711,1.8e-05,0.000534,0.014624,0.281705,-24.5,NA
"MB07-2","MB07-2 57",879,0.282379,1.8e-05,0.001386,0.039677,0.282357,4.7,NA
"MB07-2","MB07-2 58",735,0.282395,1.75e-05,0.003501,0.086006,0.282347,1.2,NA
"MB07-2","MB07-2 59",1516,0.282067,1.45e-05,0.000814,0.021539,0.282044,8,NA
"MB07-2","MB07-2 61",1098,0.281983,1.65e-05,0.000766,0.019518,0.281967,-4.2,NA
"MB07-2","MB07-2 62",529,0.282142,1.4e-05,0.000153,0.004609,0.282141,-10.7,NA
