"SampleID","SpotID","Crystallization_Age_Ma","Hf176_Hf177","Hf176_Hf177_1s","Lu176_Hf177","Yb176_Hf177","Hf176_Hf177_initial","eHf","eHf_1s"
183653,"183653-18.1",1279.959833,0.281955,7e-06,0.001158,0.050819,0.281927,-1.522088,0.2695
183653,"183653-20.1",1288.225446,0.281956,1e-05,0.001268,0.056221,0.281925,-1.402428,0.35
184123,"184123-10.1",1645,0.281661,1.2e-05,0.00099,0.048789,0.28163,-3.816669,0.42
184123,"184123-15.1",1218,0.281777,1.1e-05,0.000103,0.005542,0.281774,-8.318468,0.385
184123,"184123-16.1",1234,0.281771,1.1e-05,4.4e-05,0.003033,0.281769,-8.124493,0.385
184123,"184123-17.1",1669,0.281696,1.7e-05,0.000996,0.056082,0.281664,-2.053079,0.595
184123,"184123-19.1",1710,0.281625,1.3e-05,0.000781,0.040896,0.281599,-3.424148,0.455
184123,"184123-20.1",1227,0.281756,1.3e-05,6.2e-05,0.004123,0.281754,-8.828053,0.455
184123,"184123-23.1",1715,0.281663,1e-05,0.000603,0.034971,0.281643,-1.759107,0.35
184123,"184123-26.1",1229,0.28177,1.3e-05,2.8e-05,0.00199,0.281769,-8.258825,0.455
184123,"184123-27.1",1204,0.281862,8e-06,8.3e-05,0.004981,0.28186,-5.601244,0.2975
184123,"184123-36.1",1671,0.281618,1e-05,0.0012,0.065028,0.28158,-5.006927,0.35
184123,"184123-37.1",1702,0.281696,2.2e-05,0.001005,0.048832,0.281663,-1.337405,0.77
184125,"184125-2.1",1336,0.281817,6e-06,0.000647,0.029364,0.2818,-4.742573,0.2345
184125,"184125-4.1",1206,0.281894,1.2e-05,0.00091,0.027768,0.281873,-5.089118,0.42
184125,"184125-6.1",1192,0.281895,2e-05,0.000867,0.034072,0.281875,-5.324501,0.7
184125,"184125-8.1",1349,0.281864,1.3e-05,0.000777,0.037539,0.281844,-2.90623,0.455
184125,"184125-9.1",1293,0.281835,7e-06,0.000551,0.024559,0.281821,-4.969409,0.2555
184125,"184125-11.1",1364,0.281859,7e-06,0.000734,0.032884,0.28184,-2.714868,0.266
184125,"184125-12.1",1291,0.28186,1.1e-05,0.001169,0.04612,0.281831,-4.66193,0.385
184125,"184125-16.1",1337,0.281859,9e-06,0.000972,0.036814,0.281834,-3.521904,0.3395
184125,"184125-22.1",1197,0.281912,9e-06,0.000612,0.023969,0.281898,-4.408966,0.3325
184125,"184125-23.1",1197,0.281908,8e-06,0.000523,0.022594,0.281896,-4.478889,0.308
184125,"184125-29.1",1186,0.281887,7e-06,0.000567,0.024245,0.281874,-5.501383,0.2555
184125,"184125-34.1",1315,0.281863,8e-06,0.000681,0.031864,0.281846,-3.605013,0.2905
184125,"184125-40.1",1316,0.281832,1e-05,0.000617,0.02785,0.281816,-4.625919,0.35
184125,"184125-41.1",1185,0.281891,1.3e-05,0.000576,0.022298,0.281878,-5.388863,0.455
184311,"184311-8.1",1659,0.281623,1.1e-05,0.000855,0.047472,0.281596,-4.706514,0.385
184311,"184311-10.1",1699,0.281662,8e-06,0.000811,0.04445,0.281635,-2.388554,0.294
184311,"184311-14.1",1707,0.281622,1.1e-05,0.000425,0.022088,0.281608,-3.188809,0.385
184311,"184311-16.1",1715,0.281631,1.4e-05,0.000606,0.032623,0.281611,-2.898292,0.49
184311,"184311-20.1",1693,0.281669,1.5e-05,0.000728,0.040239,0.281645,-2.178854,0.525
184311,"184311-21.1",1668,0.28164,1.3e-05,0.00101,0.057298,0.281608,-4.078672,0.455
184311,"184311-28.1",1647,0.281641,1.4e-05,0.000501,0.027402,0.281625,-3.941071,0.49
184311,"184311-31.1",1692,0.281637,9e-06,0.001006,0.054105,0.281604,-3.652592,0.3395
184312,"184312-13.1",2510,0.281251,2e-05,0.000492,0.022163,0.281227,1.652825,0.7
184312,"184312-14.1",1100,0.281682,1.1e-05,0.000477,0.026386,0.281672,-14.597121,0.385
184312,"184312-15.1",1703,0.281652,8e-06,0.000798,0.042016,0.281626,-2.640617,0.3045
184312,"184312-16.1",1185,0.281692,1.2e-05,0.00049,0.0253,0.281681,-12.376643,0.42
184312,"184312-21.1",1683,0.281646,1.2e-05,0.00063,0.031501,0.281625,-3.106144,0.42
184312,"184312-22.1",1149,0.281677,1.1e-05,0.000444,0.023501,0.281667,-13.667724,0.385
184312,"184312-25.1",1702,0.281631,1.2e-05,0.000516,0.026074,0.281614,-3.085503,0.42
184312,"184312-29.1",1132,0.281676,1.3e-05,0.000428,0.022134,0.281666,-14.066687,0.455
184312,"184312-30.1",1214,0.281824,8e-06,0.000108,0.006335,0.281821,-6.7457,0.2975
184312,"184312-32.1",1697,0.281552,1.1e-05,0.000736,0.034562,0.281528,-6.251816,0.385
184312,"184312-34.1",1686,0.281667,1.2e-05,0.000464,0.023701,0.281652,-2.10553,0.42
194701,"194701-3.1",1661.242893,0.281577,5e-06,0.000398,0.020482,0.281564,-5.780046,0.189
194701,"194701-14.1",1707.220416,0.281585,9e-06,0.000638,0.034386,0.281564,-4.74191,0.343
194701,"194701-33.1",1658.1752,0.281649,6e-06,0.000662,0.034189,0.281628,-3.586658,0.231
194701,"194701-34.1",1685.801918,0.281652,1.1e-05,0.000703,0.039936,0.281629,-2.913121,0.385
194701,"194701-36.1",1724.46,0.281623,6e-06,0.001292,0.071677,0.28158,-3.768251,0.2415
194701,"194701-37.1",1679.603922,0.281607,8e-06,0.000737,0.040769,0.281583,-4.686737,0.3115
