"SampleID","SpotID","Crystallization_Age_Ma","Hf176_Hf177","Hf176_Hf177_1s","Lu176_Hf177","Lu176_Hf177_1s","Hf176_Hf177_initial","eHf","eHf_1s"
2123197,62,1768,0.281723,3.35e-05,0.0006453,2.65e-06,0.281688367711052,1.05571592716736,1.21350718610587
2123197,63,1428,0.282143,3.2e-05,0.001256,9e-06,0.282108100552003,8.15830448436694,1.18240412702173
2123197,64,1162,0.282149,3.3e-05,0.000957,5.5e-06,0.282129034208455,2.84125324912621,1.20354896039501
2123197,65,1148,0.282146,2.9e-05,0.000707,5.5e-06,0.282134699782703,2.72422198339672,1.08038654723718
2123197,66,342,0.282214,2.55e-05,0.0009078,2.2e-06,0.282202191274055,-13.0167008350957,0.904351983642744
2123197,67,1971,0.281614,2.75e-05,0.0003688,2.4e-06,0.281590190976396,2.24773875014961,1.21554963210421
2123197,68,1570,0.281973,2.8e-05,0.0006151,1.1e-06,0.281934723294687,5.25550664855157,1.21377206937478
2123197,69,1201,0.282124,2.45e-05,0.00050284,4.15e-07,0.282095609978475,2.54221186097858,0.916818392473975
2123197,70,1599,0.28195,2.65e-05,0.00094,6.5e-06,0.281889545767888,4.31678726302565,0.982332556773306
2123197,71,1654,0.281908,2.65e-05,0.0004279,7.5e-07,0.281859594833606,4.51524144164717,1.05924720241371
2123197,72,1134,0.28217,2.5e-05,0.0007918,6.5e-07,0.282125075807725,2.06522699180978,0.900982893196834
2123197,73,1545,0.281974,2.75e-05,0.001153,8.5e-06,0.281901293893703,3.49663078894169,1.14690628622513
2123197,74,683,0.282397,2.8e-05,0.001099,5.5e-06,0.282339911453846,-0.508436618699148,1.00925568649862
2123197,75,1229,0.282225,2.65e-05,0.0007048,1.85e-06,0.28215165882351,5.16632134984318,0.99113303750732
2123197,76,2387,0.281256,2.2e-05,0.00062333,2.25e-07,0.281167623945526,-3.121444535511,0.794350392674737
2123197,77,556,0.282465,2.35e-05,8.854e-05,1.9e-07,0.28241407711672,-0.732854952376627,0.856634198641489
2123197,78,1699,0.281536,3.05e-05,0.00011842,3.1e-07,0.28148618762122,-7.70682598024597,1.09293172551005
2123197,79,1772,0.281777,2.55e-05,0.001021,5.5e-06,0.281729694457035,2.61498313958164,0.944860254119424
2123197,80,1147,0.28218,2.65e-05,0.0006727,3.8e-06,0.282141454887714,2.94101160005722,1.00509432358086
2123197,81,1547,0.282041,3.15e-05,0.001129,9e-06,0.282009952151646,7.39826591819703,1.13875415781407
2123197,82,1546,0.282009,3.05e-05,0.001537,5.5e-06,0.281961038766101,5.6396261740721,1.30266096822368
2123197,83,1372,0.282196,3.55e-05,0.0017332,4.65e-06,0.282148078960678,8.2976684101066,1.34348765965241
2123197,84,339,0.282578,3.9e-05,0.000855,5.5e-06,0.282562577266604,-0.329785963374407,1.38345283387952
2123197,86,1053,0.282239,2.6e-05,0.0005705,2.15e-06,0.282206685528568,3.12135739899411,0.969670482019771
2123197,87,1818,0.281444,2.1e-05,0.0003488,1.2e-06,0.28143697091696,-6.72040383501549,0.772707871840006
2123197,88,1194,0.282122,2.45e-05,0.0005981,1.85e-06,0.282113532053119,3.01859605946531,0.933938255421988
2123197,89,1081,0.282078,3.15e-05,0.0008343,1.25e-06,0.282069009273145,-1.12436349437695,1.17320692579577
2123197,90,1747,0.281768,3e-05,0.001631,7e-06,0.281720984312856,1.73087113844561,1.07797122724603
2123197,91,1567,0.28199,2.25e-05,0.0008722,2.75e-06,0.28201213423067,7.93390468034172,0.903504120036327
2123197,92,1189,0.282062,2.5e-05,0.0011512,3.85e-06,0.282079187172616,1.68720444053028,0.910661968367618
2123197,93,1774,0.281719,3.15e-05,0.002529,1.25e-05,0.281672928238217,0.645534143290938,1.13461598244342
2123197,94,532,0.282126,2.6e-05,6.3e-05,2.35e-06,0.282151371815392,-10.5716561315972,0.935813078282968
2123197,95,1211,0.282162,3e-05,0.0005947,1.1e-06,0.282161415787987,5.10291741540492,1.11011865983717
2123197,96,1759,0.281692,2.65e-05,0.0010751,1.75e-06,0.281673146083489,0.308352400326672,0.971967415818876
2123197,97,1068,0.282165,2.65e-05,0.000672,7e-06,0.282142480777268,1.1854251109189,0.979810094435125
2123199,98,637,0.282479,2.85e-05,0.0002548,1.05e-06,0.28243895491117,1.96559276206099,1.01290790672704
2123199,99,2978,0.280872,3e-05,0.0001996,1e-06,0.280824600647684,-1.47651530313264,1.07088219380623
2123199,100,3020,0.280855,3.3e-05,0.0006107,3e-06,0.280783616443252,-1.94495000217509,1.15853834518908
2123199,101,1883,0.281686,2.95e-05,0.0008548,2.55e-06,0.281620447851791,1.2917845202387,1.09727882101309
2123199,102,2972,0.280858,2.85e-05,0.0002908,1.25e-06,0.280807426523002,-2.22945724229873,1.01364991142208
2123199,103,682,0.282524,2.95e-05,0.000668,8e-06,0.282480449243057,4.44643235013142,1.05552335657665
2123199,104,3231,0.280901,3.4e-05,0.00073,6.5e-06,0.280819659192625,4.33129237965568,1.22276871919594
2123199,105,3104,0.280893,3.1e-05,0.0004452,2.2e-06,0.280828466966112,1.63685730550922,1.11858207723738
2123199,106,3239,0.280787,2.95e-05,0.00033364,1.95e-07,0.280727224512863,1.22798864214069,1.04975795248867
2123199,107,3479,0.280661,2.9e-05,0.0007114,1.6e-06,0.280584311622877,1.84193969410273,1.03797206985161
2123199,108,551,0.282464,2.8e-05,0.00020782,4.9e-07,0.282430853400005,-0.250950701287111,1.01401724178035
2123199,109,3404,0.280711,4.05e-05,0.0016845,3.55e-06,0.280585592687953,0.101219764956362,1.44935287911063
2123199,110,3082,0.280819,3.55e-05,0.000372,1.75e-06,0.280777991235382,-0.680931061781687,1.25227294452687
2123199,111,3026,0.280889,2.8e-05,0.0005798,1.35e-06,0.280835338126407,0.0383840346618314,1.01510773240924
2123199,112,1190,0.282104,3.1e-05,0.0005937,1.85e-06,0.28207467641746,1.54998722879718,1.12050267552327
2123199,113,426,0.28261,3.1e-05,0.0013627,4.2e-06,0.282563130362855,1.63325601197695,1.09947944532021
2123199,114,3025,0.280903,3.25e-05,0.0004755,6e-07,0.280839402930806,0.159515220947704,1.1747218821718
2123199,115,3407,0.280689,3.6e-05,0.001046,1.9e-05,0.28058437958091,0.129379395072959,1.28881440996948
2123199,116,1371,0.282105,3.1e-05,0.00125,3.45e-06,0.282036626444096,4.32143425229015,1.11990161124461
2123199,117,2770,0.28087,2.75e-05,0.0005729,1.55e-06,0.280804625883447,-7.08045036109439,0.992067600393147
2123199,118,3026,0.280926,3.35e-05,0.0009411,2.65e-06,0.280835361867474,0.0392294111173364,1.20741442392839
2123199,119,1183,0.282054,3.35e-05,0.000687,1.25e-05,0.282002674310058,-1.16199207583656,1.24735008440937
2123199,120,3003,0.280897,3.65e-05,0.0014525,2.8e-06,0.28077733022419,-2.56992321723493,1.32287348007377
2123199,121,2439,0.280941,4.05e-05,0.002208,1.2e-05,0.280801244613053,-14.937929976655,1.43616606781147
2123199,122,3363,0.280629,3.45e-05,0.0009388,4.9e-06,0.280531232771333,-2.81121684302388,1.22194801294427
2123199,123,2770,0.28088,3.35e-05,0.0006036,1.2e-06,0.280810998225255,-6.85367952770632,1.20669887574687
2123199,124,2939,0.281012,3.9e-05,0.001713,7e-06,0.280878485514315,-0.47743415262369,1.36592102158495
2123199,125,3199,0.28082,3.4e-05,0.001252,9e-06,0.280705030775367,-0.51088283643308,1.20936999385958
2123199,126,600,0.281643,3.15e-05,0.00027835,3.75e-07,0.281601867771364,-28.5062693858862,1.11699245754073
2123199,127,3006,0.280928,2.8e-05,0.000967,7e-06,0.280831239732926,-0.579616711104958,0.992581115661965
2123199,128,562,0.281814,2.95e-05,2.953e-05,1.85e-07,0.281779688859481,-23.0600550832971,1.04496250609861
2123199,129,3032,0.280916,3.55e-05,0.001163,1e-05,0.280832341153501,0.0733301497946037,1.27634917217296
2123199,130,3192,0.280783,3.5e-05,0.000704,9.5e-06,0.280724817731411,0.0281287408498976,1.25627136610311
2123199,131,3198,0.280867,4.95e-05,0.004,6.5e-05,0.280605171119528,-4.09184487042524,1.78471776199095
2123199,132,3214,0.280842,4.05e-05,0.002065,2.2e-05,0.280697436677167,-0.42594634537152,1.47376046068288
2123199,133,3195,0.280868,3.5e-05,0.001232,6.5e-06,0.280775357869439,1.89956826811777,1.24066793322609
2123199,134,3084,0.280969,3.85e-05,0.002278,1.75e-05,0.280816135900237,0.724789026977923,1.38017652442187
2123199,135,3178,0.28086,3.5e-05,0.000994,1.05e-05,0.280781304997817,1.70863367312091,1.27094796909803
2123199,136,580,0.281348,3.4e-05,0.0004131,2.3e-06,0.281325507242026,-38.7391249863456,1.19832813874015
2123199,137,3027,0.280992,3.2e-05,0.0008958,4.85e-06,0.280920974205993,3.11134647537514,1.13662123289337
2123199,138,3132,0.280872,3.75e-05,0.001374,8e-06,0.280771351871687,0.26504376417158,1.35651523260618
2123199,139,2966,0.281005,4.05e-05,0.002087,1.05e-05,0.280866303067556,-0.274718616489755,1.45278484854534
2123199,140,551,0.282443,2.85e-05,0.0003005,8e-07,0.282419896096148,-0.638905089080932,1.03532216200178
2123199,141,3214,0.280852,4.45e-05,0.001543,1.75e-05,0.280735682708411,0.936531439286181,1.56841706843626
2123199,142,3184,0.280878,3.65e-05,0.0008941,1.3e-06,0.280787298863813,2.06428554706539,1.30371496115959
2123199,143,3189,0.280854,3.75e-05,0.002082,1.2e-05,0.280690416977352,-1.26836435979216,1.33714649954997
2123199,144,3009,0.280867,3e-05,0.001251,6.5e-06,0.280759789366461,-3.05293733122713,1.07581915051614
2123199,145,492,0.282402,3.4e-05,0.001434,1.25e-05,0.2823537813497,-4.30101194487609,1.19897983566516
2123199,146,3033,0.280865,2.95e-05,0.0008701,3.9e-06,0.280779363772248,-1.78951732873411,1.05627150526211
2123199,147,624,0.282461,2.65e-05,0.000649,1.25e-06,0.282419403078372,0.981281598095851,0.954707677019834
2123199,148,3204,0.280892,3.55e-05,0.002615,3.15e-05,0.280694978749993,-0.750492239700584,1.2701906547721
2123199,149,1017,0.282376,3.05e-05,0.002148,5.5e-06,0.282298869951793,5.57326511364309,1.08457883326262
2123199,150,1198,0.281943,3.15e-05,0.0005122,4.25e-06,0.281893427267432,-4.69491405950095,1.14372034310699
2123199,151,3115,0.280902,3.55e-05,0.00268,4.85e-05,0.280703694705319,-2.54679080421205,1.27394139409953
2123199,152,1492,0.282052,3.2e-05,0.0017367,2.35e-06,0.281976996311544,4.96998431283702,1.2199364730121
2123199,153,3116,0.280877,3e-05,0.0005537,2.45e-06,0.280820869264043,1.65011819197147,1.09215465070656
2123199,154,2767,0.280947,3.45e-05,0.0017644,3.95e-06,0.280832558668548,-6.15681556390357,1.23151624398744
2123199,155,3404,0.280688,3.8e-05,0.001345,9e-06,0.280581844562361,-0.0323638411969807,1.37306039578071
2123199,156,2989,0.280947,3.45e-05,0.000821,5.5e-06,0.280882933816997,0.859874119030213,1.23674562819285
2123199,157,3021,0.280985,4.15e-05,0.00277,0.000115,0.280807453365806,-1.07256863034699,1.4992914274819
2123199,158,3221,0.280904,4.05e-05,0.002403,2.15e-05,0.280737223950447,1.15738388436482,1.44747802859057
2123199,159,493,0.282681,3.85e-05,0.00205,7.5e-05,0.282642064459959,5.926995022838,1.36941829065331
2123199,160,720,0.282233,3.55e-05,0.001661,5e-06,0.282190545671032,-4.96689374137493,1.2690200540662
2123199,161,3013,0.280979,3.95e-05,0.001527,8e-06,0.280855737509578,0.457875462542834,1.4101451758416
2123199,162,3013,0.280934,3.4e-05,0.000885,4.9e-06,0.280846845904372,0.141271201241633,1.21613893501392
2123199,163,954,0.282449,2.9e-05,0.001879,8e-06,0.282379269465381,6.99669043442208,1.04070490117448
