"SampleID","SpotID","Crystallization_Age_Ma","Hf176_Hf177","Hf176_Hf177_1s","Lu176_Hf177","Yb176_Hf177","Hf176_Hf177_initial","eHf","eHf_1s"
174737,"174737-14.1",1225,0.282049,8e-06,0.00062,0.032387,0.282035,1.1,0.27
174737,"174737-23.1C",1212,0.282041,8e-06,0.000579,0.027669,0.282028,0.5,0.27
174737,"174737-23.1R",1115,0.282039,8e-06,0.000699,0.034253,0.282024,-1.8,0.29
174737,"174737-24.1",1232,0.282114,1.2e-05,0.001354,0.063124,0.282083,2.9,0.42
185610,"185610-1.1",1193,0.282076,1.5e-05,0.00027,0.013607,0.28207,1.6,0.53
185610,"185610-5.1",1197,0.282024,1.4e-05,0.000226,0.009622,0.282019,-0.1,0.49
185610,"185610-7.1",1175,0.282023,2e-05,0.000502,0.028726,0.282012,-0.9,0.7
185610,"185610-9.1",1221,0.282023,9e-06,0.000408,0.023464,0.282014,0.2,0.31
185610,"185610-10.1",1194,0.28204,1e-05,0.000154,0.006483,0.282037,0.4,0.33
185610,"185610-14.1",1208,0.281931,1.4e-05,0.000207,0.009777,0.281926,-3.2,0.49
